price,area,bedroom,bathroom,facade,urgent,floor,district,mean_land_price_of_district,facility
3.64,21.12,3.0,3.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
6.5,55.0,4.0,5.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,1.0
4.0,45.0,4.0,3.0,0.0,0.0,3.0,TAN PHU,0.08977856929214675,0.0
4.1,52.0,2.0,2.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.5,38.0,2.0,2.0,1.0,0.0,1.5,TAN BINH,0.10818958685246544,1.0
3.8,50.0,3.0,2.0,1.0,0.0,2.0,PHU NHUAN,0.12307967709930681,2.0
5.3,85.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
5.6,58.0,3.0,2.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
5.2,75.0,5.0,4.0,1.0,0.0,4.0,THU DUC,0.07739925980445196,0.0
6.7,35.0,3.0,1.0,0.0,0.0,4.0,3,0.11497351452777377,0.0
5.8,60.6,3.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
8.1,65.0,4.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
3.75,39.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
5.7,60.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
2.6,35.0,1.0,1.0,0.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
2.6,35.0,1.0,1.0,0.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
7.0,56.1,3.0,3.0,0.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
4.0,45.0,3.0,3.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
6.4,53.0,3.0,3.0,1.0,0.0,3.0,GO VAP,0.10348560001584498,0.0
4.9,40.0,4.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,2.0
4.35,56.0,3.0,1.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
4.4,43.0,3.0,4.0,0.0,0.0,3.0,TAN BINH,0.10818958685246544,0.0
7.0,50.0,4.0,3.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,0.0
6.99,68.5,4.0,3.0,1.0,1.0,2.0,2,0.09464763979473478,3.0
1.45,36.4,3.0,3.0,1.0,0.0,2.0,10,0.1246569785410537,2.0
4.1,40.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
6.8,42.0,4.0,3.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
7.0,88.0,3.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
1.75,36.4,3.0,3.0,1.0,0.0,2.0,10,0.1246569785410537,2.0
1.99,30.0,2.0,1.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,1.0
4.5,71.0,1.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
1.99,30.0,2.0,1.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,2.0
5.6,64.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
5.6,72.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
2.29,37.1,4.0,3.0,0.0,1.0,2.0,8,0.10265030798817504,0.0
5.0,56.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
7.8,74.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
4.95,54.0,3.0,3.0,0.0,0.0,3.0,TAN BINH,0.10818958685246544,0.0
6.15,52.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
5.5,66.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
2.35,42.0,4.0,3.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,1.0
4.68,48.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
3.7,70.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
6.68,80.0,3.0,3.0,1.0,1.0,3.0,BINH TAN,0.0799054007556501,0.0
7.0,76.0,5.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,2.0
7.4,42.0,4.0,5.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
2.65,57.0,4.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,1.0
4.2,60.0,3.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
6.6,45.0,3.0,3.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,2.0
6.5,82.0,4.0,3.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,1.0
4.7,63.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,3.0
2.85,20.0,3.0,4.0,0.0,1.0,1.0,BINH THANH,0.11057247745426507,0.0
2.75,40.0,3.0,1.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
5.38,78.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,2.0
4.123,64.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
3.4,45.0,2.0,1.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
6.68,78.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
6.2,60.0,3.0,4.0,0.0,0.0,3.0,TAN BINH,0.10818958685246544,2.0
1.6,15.0,1.0,1.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
7.0,66.0,4.0,3.0,0.0,1.0,3.0,THU DUC,0.07739925980445196,0.0
4.1,44.0,3.0,1.0,0.0,0.0,3.0,11,0.11410860554881458,0.0
4.2,48.0,3.0,2.0,0.0,1.0,3.0,TAN PHU,0.08977856929214675,2.0
7.2,56.0,3.0,2.0,1.0,0.0,1.0,BINH THANH,0.11057247745426507,0.0
4.2,48.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
3.8,40.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
2.29,34.6,4.0,3.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
6.0,60.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,2.0
6.1,72.0,5.0,6.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,3.0
5.88,80.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
3.0,30.08,4.0,1.0,0.0,0.0,4.0,6,0.0926808936585497,0.0
4.9,80.0,1.0,1.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,2.0
5.1,62.0,3.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
4.9,70.0,5.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
6.2,47.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
7.4,72.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
4.35,44.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
5.9,102.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,1.0
6.8,78.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
7.5,56.0,4.0,4.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
5.2,52.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
3.67,57.75,2.0,2.0,0.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
4.9,88.0,4.0,2.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
7.0,52.0,4.0,3.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,1.0
4.7,40.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
6.2,64.0,4.0,5.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,3.0
6.5,60.0,5.0,6.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,2.0
2.99,20.0,2.0,3.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
5.3,57.0,3.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
6.88,68.0,4.0,4.0,1.0,0.0,4.0,6,0.0926808936585497,0.0
2.99,35.0,4.0,3.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,0.0
5.58,96.0,3.0,3.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
3.05,18.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
6.8,70.0,2.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,1.0
4.5,65.0,4.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
6.123,82.0,4.0,3.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
4.8,38.0,2.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.2,35.0,2.0,3.0,1.0,1.0,3.0,BINH THANH,0.11057247745426507,2.0
4.98,75.0,5.0,4.0,1.0,0.0,4.0,9,0.0778805983721728,0.0
4.9,62.0,1.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
2.1,12.4,1.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.6,52.0,3.0,3.0,1.0,1.0,2.0,TAN BINH,0.10818958685246544,0.0
2.85,28.0,2.0,1.0,0.0,0.0,2.0,6,0.0926808936585497,0.0
2.95,21.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,3.0
4.6,52.0,3.0,3.0,0.0,1.0,1.0,TAN BINH,0.10818958685246544,0.0
3.92,30.45,3.0,2.0,0.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
6.0,49.0,4.0,4.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
4.8,48.0,3.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
4.0,52.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
3.2,30.0,2.0,2.0,1.0,0.0,2.0,10,0.1246569785410537,0.0
5.3,48.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
5.6,63.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
2.75,40.0,2.0,3.0,0.0,1.0,2.0,PHU NHUAN,0.12307967709930681,1.0
3.92,30.45,3.0,2.0,0.0,1.0,2.0,PHU NHUAN,0.12307967709930681,0.0
6.3,67.0,4.0,5.0,0.0,1.0,3.0,THU DUC,0.07739925980445196,1.0
4.98,50.0,3.0,3.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
8.0,80.0,4.0,4.0,1.0,0.0,4.0,7,0.09975934773649435,0.0
6.2,76.0,2.0,1.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,2.0
4.2,47.0,4.0,4.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
7.3,64.0,4.0,3.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
5.3,76.6,3.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
3.45,44.0,2.0,2.0,0.0,0.0,2.0,10,0.1246569785410537,1.0
3.7,49.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
4.38,76.0,3.0,3.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
3.6,48.0,1.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
3.7,47.0,2.0,3.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,1.0
4.9,50.0,3.0,4.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,0.0
4.0,45.0,4.0,3.0,0.0,1.0,3.0,TAN PHU,0.08977856929214675,3.0
4.0,30.0,2.0,2.0,1.0,0.0,2.0,PHU NHUAN,0.12307967709930681,2.0
4.0,45.0,3.0,3.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,3.0
3.4,30.0,2.0,2.0,1.0,1.0,2.0,PHU NHUAN,0.12307967709930681,2.0
7.49,75.0,5.0,4.0,0.0,0.0,4.0,THU DUC,0.07739925980445196,0.0
5.0,40.0,3.0,3.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,1.0
5.4,90.0,1.0,1.0,1.0,0.0,1.0,9,0.0778805983721728,2.0
4.1,56.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
5.8,52.0,4.0,4.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,1.0
5.6,60.0,3.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
3.55,40.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.35,55.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
5.5,64.0,1.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
5.5,72.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
4.2,60.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.2,60.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
5.9,54.0,4.0,4.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,2.0
8.0,75.0,1.0,1.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
6.8,71.0,4.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,3.0
6.8,71.0,4.0,3.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,4.0
2.85,80.0,2.0,1.0,0.0,0.0,2.0,12,0.06605619406752164,1.0
3.2,35.0,4.0,3.0,1.0,1.0,4.0,TAN PHU,0.08977856929214675,0.0
5.1,70.0,5.0,6.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,1.0
3.0,35.0,3.0,3.0,1.0,1.0,4.0,TAN PHU,0.08977856929214675,0.0
4.95,53.0,6.0,4.0,0.0,0.0,3.0,BINH THANH,0.11057247745426507,0.0
4.6,52.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
5.95,58.3,2.0,3.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
3.7,39.0,2.0,3.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,2.0
3.7,39.0,2.0,3.0,1.0,0.0,4.0,TAN PHU,0.08977856929214675,1.0
4.64,40.0,4.0,5.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,1.0
4.0,93.0,2.0,1.0,0.0,1.0,2.0,BINH TAN,0.0799054007556501,2.0
4.0,93.0,2.0,1.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
1.9,23.0,2.0,1.0,0.0,1.0,2.0,9,0.0778805983721728,0.0
5.5,75.0,3.0,3.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.98,64.0,4.0,3.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,0.0
3.8,56.0,2.0,2.0,1.0,0.0,3.0,TAN PHU,0.08977856929214675,2.0
3.3,57.0,2.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
7.3,80.0,3.0,3.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
5.6,60.0,3.0,2.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
3.4,48.0,1.0,1.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
7.0,100.0,2.0,3.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
2.7,35.0,4.0,1.0,1.0,0.0,3.0,6,0.0926808936585497,1.0
2.4,30.0,1.0,1.0,0.0,0.0,2.0,12,0.06605619406752164,2.0
2.17,55.0,3.0,2.0,1.0,0.0,3.0,9,0.0778805983721728,0.0
9.0,50.0,4.0,4.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
3.4,40.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,2.0
1.89,21.0,2.0,2.0,1.0,1.0,2.0,3,0.11497351452777377,0.0
5.5,60.0,4.0,1.0,0.0,1.0,3.0,TAN BINH,0.10818958685246544,0.0
3.9,76.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.0,42.5,3.0,1.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,1.0
6.68,78.0,4.0,4.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,1.0
9.0,53.0,4.0,4.0,1.0,1.0,4.0,PHU NHUAN,0.12307967709930681,0.0
7.5,80.0,5.0,5.0,1.0,1.0,3.0,TAN PHU,0.08977856929214675,2.0
5.0,36.0,2.0,3.0,1.0,1.0,3.0,10,0.1246569785410537,2.0
5.2,88.0,3.0,2.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,3.0
4.8,72.0,3.0,3.0,0.0,1.0,4.0,12,0.06605619406752164,0.0
5.1,78.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
7.0,82.0,4.0,4.0,0.0,0.0,3.0,TAN PHU,0.08977856929214675,2.0
5.8,88.0,2.0,2.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,2.0
3.65,46.0,2.0,2.0,1.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
3.45,40.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
5.5,54.0,1.0,1.0,0.0,0.0,1.0,8,0.10265030798817504,0.0
1.89,25.0,1.0,1.0,0.0,0.0,1.0,3,0.11497351452777377,0.0
3.1,32.0,1.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,3.0
4.2,46.0,2.0,2.0,0.0,0.0,1.0,BINH THANH,0.11057247745426507,1.0
3.7,60.0,3.0,3.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
3.35,52.0,2.0,2.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
6.5,90.0,5.0,1.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,0.0
5.7,66.0,1.0,1.0,1.0,0.0,1.0,11,0.11410860554881458,0.0
4.45,36.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
3.5,50.0,1.0,1.0,1.0,0.0,1.0,PHU NHUAN,0.12307967709930681,3.0
3.2,77.0,3.0,2.0,1.0,1.0,2.0,BINH TAN,0.0799054007556501,0.0
5.38,65.0,4.0,4.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,0.0
6.1,45.0,4.0,6.0,0.0,0.0,4.0,BINH THANH,0.11057247745426507,0.0
3.9,34.0,2.0,2.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,2.0
4.5,55.0,2.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,1.0
4.05,61.0,3.0,2.0,0.0,0.0,2.0,12,0.06605619406752164,0.0
5.3,70.0,2.0,2.0,1.0,0.0,2.0,7,0.09975934773649435,0.0
4.6,53.0,4.0,3.0,0.0,0.0,3.0,9,0.0778805983721728,2.0
3.95,45.0,2.0,2.0,0.0,0.0,1.0,TAN BINH,0.10818958685246544,0.0
5.9,44.0,4.0,3.0,1.0,0.0,2.0,8,0.10265030798817504,0.0
4.2,64.0,3.0,2.0,0.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
7.7,95.0,4.0,4.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
6.98,100.0,4.0,3.0,1.0,1.0,2.0,TAN PHU,0.08977856929214675,0.0
3.35,45.0,3.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
4.25,65.0,3.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
2.3,60.0,1.0,1.0,0.0,1.0,1.0,12,0.06605619406752164,0.0
3.99,44.0,1.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
3.4,50.0,1.0,1.0,0.0,1.0,1.0,6,0.0926808936585497,1.0
2.15,34.0,2.0,2.0,1.0,1.0,1.0,12,0.06605619406752164,0.0
4.8,41.0,4.0,4.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
7.1,60.0,3.0,2.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,3.0
2.7,64.0,2.0,1.0,0.0,0.0,1.0,12,0.06605619406752164,0.0
3.1,52.0,3.0,2.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,2.0
3.8,73.0,4.0,2.0,1.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
4.0,70.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,1.0
5.5,100.0,2.0,2.0,1.0,0.0,1.0,THU DUC,0.07739925980445196,1.0
4.1,40.0,2.0,2.0,0.0,1.0,2.0,BINH THANH,0.11057247745426507,0.0
3.6,44.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
5.7,50.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
4.6,44.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
4.2,55.0,2.0,2.0,0.0,0.0,2.0,GO VAP,0.10348560001584498,0.0
4.2,40.0,3.0,1.0,0.0,0.0,4.0,BINH TAN,0.0799054007556501,0.0
7.68,80.0,4.0,3.0,1.0,1.0,4.0,TAN PHU,0.08977856929214675,0.0
3.7,53.0,4.0,2.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,2.0
4.3,48.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
3.3,44.0,2.0,2.0,0.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
4.5,80.0,4.0,3.0,1.0,0.0,2.0,THU DUC,0.07739925980445196,1.0
4.5,72.0,4.0,4.0,1.0,1.0,2.0,THU DUC,0.07739925980445196,1.0
5.3,92.0,4.0,4.0,1.0,0.0,4.0,9,0.0778805983721728,0.0
8.18,80.0,4.0,3.0,0.0,0.0,3.0,TAN BINH,0.10818958685246544,0.0
3.1,43.0,2.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
4.25,65.0,3.0,1.0,0.0,0.0,3.0,BINH TAN,0.0799054007556501,1.0
7.68,76.0,4.0,4.0,1.0,0.0,4.0,6,0.0926808936585497,0.0
5.3,66.0,3.0,2.0,0.0,1.0,2.0,6,0.0926808936585497,0.0
4.9,30.0,3.0,1.0,1.0,1.0,4.0,10,0.1246569785410537,0.0
4.9,62.0,4.0,4.0,0.0,0.0,3.0,THU DUC,0.07739925980445196,0.0
3.45,34.0,3.0,4.0,1.0,0.0,3.0,6,0.0926808936585497,2.0
5.8,50.0,2.0,1.0,0.0,0.0,2.0,1,0.1352847565715967,0.0
3.3,54.0,4.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
1.95,28.0,2.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
3.1,45.0,2.0,1.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
4.5,28.7,4.0,4.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
5.3,72.0,3.0,4.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
5.6,40.0,4.0,3.0,1.0,0.0,3.0,PHU NHUAN,0.12307967709930681,1.0
5.5,72.0,2.0,2.0,0.0,0.0,1.0,TAN PHU,0.08977856929214675,0.0
4.2,52.0,3.0,4.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,1.0
5.8,65.0,3.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
4.3,40.0,1.0,1.0,1.0,0.0,3.0,BINH TAN,0.0799054007556501,0.0
3.8,79.0,1.0,1.0,0.0,1.0,4.0,THU DUC,0.07739925980445196,0.0
3.0,58.0,3.0,3.0,0.0,1.0,3.0,BINH TAN,0.0799054007556501,0.0
5.8,45.0,4.0,3.0,1.0,1.0,4.0,TAN BINH,0.10818958685246544,1.0
5.8,45.0,4.0,3.0,0.0,1.0,4.0,TAN BINH,0.10818958685246544,0.0
6.38,78.0,4.0,4.0,1.0,1.0,4.0,BINH TAN,0.0799054007556501,1.0
5.6,63.0,4.0,4.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
2.75,44.0,2.0,2.0,0.0,1.0,2.0,GO VAP,0.10348560001584498,0.0
4.2,91.0,2.0,2.0,1.0,1.0,1.0,THU DUC,0.07739925980445196,0.0
4.2,91.0,2.0,2.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
4.6,40.0,2.0,2.0,1.0,1.0,2.0,7,0.09975934773649435,0.0
4.26,40.0,1.0,1.0,0.0,1.0,4.0,7,0.09975934773649435,0.0
2.7,21.0,2.0,2.0,0.0,1.0,2.0,7,0.09975934773649435,2.0
4.0,35.0,2.0,2.0,1.0,0.0,2.0,BINH THANH,0.11057247745426507,1.0
2.8,14.6,2.0,2.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
6.6,88.0,3.0,2.0,0.0,0.0,1.0,GO VAP,0.10348560001584498,0.0
6.6,88.0,3.0,2.0,1.0,0.0,2.0,GO VAP,0.10348560001584498,2.0
8.8,90.0,3.0,2.0,0.0,0.0,2.0,BINH THANH,0.11057247745426507,0.0
3.0,48.0,2.0,1.0,0.0,0.0,1.0,BINH TAN,0.0799054007556501,0.0
5.9,40.0,4.0,4.0,1.0,1.0,4.0,PHU NHUAN,0.12307967709930681,5.0
5.9,40.0,4.0,4.0,1.0,0.0,4.0,PHU NHUAN,0.12307967709930681,4.0
5.8,50.0,4.0,3.0,1.0,0.0,3.0,BINH THANH,0.11057247745426507,2.0
2.0,24.0,1.0,2.0,0.0,0.0,2.0,TAN PHU,0.08977856929214675,1.0
4.8,72.0,4.0,4.0,1.0,0.0,3.0,THU DUC,0.07739925980445196,4.0
3.5,26.0,2.0,1.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
4.0,50.0,5.0,1.0,1.0,0.0,4.0,BINH TAN,0.0799054007556501,1.0
4.5,40.0,6.0,4.0,0.0,0.0,4.0,PHU NHUAN,0.12307967709930681,2.0
5.3,64.0,2.0,2.0,1.0,0.0,2.0,TAN PHU,0.08977856929214675,2.0
4.7,42.0,4.0,3.0,0.0,0.0,3.0,TAN BINH,0.10818958685246544,0.0
3.0,52.0,2.0,1.0,0.0,0.0,1.0,THU DUC,0.07739925980445196,0.0
2.5,20.2,1.0,3.0,0.0,1.0,1.0,PHU NHUAN,0.12307967709930681,0.0
3.64,21.12,3.0,3.0,0.0,0.0,3.0,PHU NHUAN,0.12307967709930681,0.0
4.9,40.0,2.0,2.0,0.0,0.0,3.0,GO VAP,0.10348560001584498,1.0
2.99,80.0,3.0,2.0,0.0,0.0,2.0,9,0.0778805983721728,1.0
3.65,48.0,3.0,1.0,0.0,1.0,2.0,TAN BINH,0.10818958685246544,1.0
3.0,40.0,3.0,2.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,0.0
8.3,72.0,4.0,4.0,0.0,1.0,3.0,PHU NHUAN,0.12307967709930681,0.0
3.35,31.0,2.0,2.0,0.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
3.35,31.0,2.0,2.0,1.0,0.0,2.0,TAN BINH,0.10818958685246544,0.0
6.699,61.0,2.0,1.0,1.0,0.0,2.0,BINH TAN,0.0799054007556501,2.0
7.6,60.0,4.0,1.0,1.0,0.0,4.0,GO VAP,0.10348560001584498,2.0
